"OR","X2.5..","X97.5..","p_value","names","significance"
1.00775018320515,0.968797235995809,1.04643828479205,0.6903647512923,"pm25_5yAvg","p-value > 0.05"
1.00224488158694,0.974552653214174,1.02954993179291,0.869619771139933,"pm10_5yAvg","p-value > 0.05"
1.01479672277269,1.00694989924166,1.02262727588389,0.000440258328958132,"nox_5yAvg","p-value < 0.05"
1.02412889887178,1.01116184843292,1.03701340634683,0.000712571785897372,"no2_5yAvg","p-value < 0.05"
0.83584743299453,0.766547223869668,0.911164570085993,1.96905419772411e-05,"o3_5yAvg","p-value < 0.05"
