"OR","X2.5..","X97.5..","p_value","names","significance"
0.88527768362874,0.831461890287149,0.941932398509517,8.13356877831696e-05,"pm25_val","p-value < 0.05"
0.923515761932683,0.888243487278512,0.959984652829645,4.99483374902115e-05,"pm10_val","p-value < 0.05"
1.01783170022264,1.00631172948614,1.02930536623964,0.0015731765915964,"nox_val","p-value < 0.05"
1.03189987899719,1.01228359631061,1.05135515898734,0.0013903939536151,"no2_val","p-value < 0.05"
0.928635379993376,0.907312170334194,0.95046035241105,7.47484649251221e-10,"o3_val","p-value < 0.05"
