Unnamed: 0,Code,deaths,X2018.people.per.sq..km,Mean_ann_earnings,median_age_2018,lat,lon,pm25_lon,pm25_lat,pm25_val,no2_lon,no2_lat,no2_val,o3_lon,o3_lat,o3_val,pm10_lon,pm10_lat,pm10_val,so2_lon,so2_lat,so2_val,nox_lon,nox_lat,nox_val
11,E06000011,38,141,x,48.8,53.8735965,-0.5347788,-0.5367715375501495,53.8742747607346,8.0561231,-0.5367715375501495,53.8742747607346,6.8677425,-0.5367715375501495,53.8742747607346,7.017844399999999,-0.5367715375501495,53.8742747607346,14.773775,-0.5367715375501495,53.8742747607346,1.1744729,-0.5367715375501495,53.8742747607346,8.7840466
12,E06000012,13,833,"24,119",42.4,53.5368033,-0.093681,-0.09265240925977689,53.538120592646955,9.0268366,-0.09265240925977689,53.538120592646955,12.339794999999999,-0.09265240925977689,53.538120592646955,6.537912200000001,-0.09265240925977689,53.538120592646955,15.313371999999998,-0.09265240925977689,53.538120592646955,1.5122741999999998,-0.09265240925977689,53.538120592646955,16.649427999999997
13,E06000013,9,203,"25,417",44.1,53.5897441,-0.602323,-0.6040182091251557,53.590129015085076,8.9422246,-0.6040182091251557,53.590129015085076,11.402008,-0.6040182091251557,53.590129015085076,5.8045487,-0.6040182091251557,53.590129015085076,14.852695,-0.6040182091251557,53.590129015085076,3.2559183000000003,-0.6040182091251557,53.590129015085076,15.28743
14,E06000014,27,772,"25,786",37.6,53.9590555,-1.0815361,-1.08245640362096,53.96057876418489,8.3177745,-1.08245640362096,53.96057876418489,14.073252,-1.08245640362096,53.96057876418489,5.2771586,-1.08245640362096,53.96057876418489,12.844988,-1.08245640362096,53.96057876418489,1.4010056,-1.08245640362096,53.96057876418489,19.22192
15,E06000015,98,"3,296","28,529",36.9,52.9212617,-1.4761491,-1.476426848409331,52.92026267376277,9.723187600000001,-1.476426848409331,52.92026267376277,20.326217999999997,-1.476426848409331,52.92026267376277,3.5086304,-1.476426848409331,52.92026267376277,14.439633,-1.476426848409331,52.92026267376277,1.8655757999999998,-1.476426848409331,52.92026267376277,29.549593999999995
16,E06000016,65,"4,843","20,734",31.6,52.6361398,-1.1330789,-1.132554969481402,52.63687061613,10.4551577,-1.132554969481402,52.63687061613,23.452086,-1.132554969481402,52.63687061613,2.6415406999999997,-1.132554969481402,52.63687061613,15.805180000000002,-1.132554969481402,52.63687061613,2.0136487,-1.132554969481402,52.63687061613,35.539774
17,E06000017,2,104,"24,740",47.0,52.6423036,-0.6632643,-0.6639694885828197,52.641504361229295,8.5414677,-0.6639694885828197,52.641504361229295,6.9049517,-0.6639694885828197,52.641504361229295,4.2762239,-0.6639694885828197,52.641504361229295,13.825150000000002,-0.6639694885828197,52.641504361229295,0.8422487500000001,-0.6639694885828197,52.641504361229295,8.839963299999999
18,E06000018,49,"4,437","22,898",29.7,52.9534193,-1.1496461,-1.148546188975828,52.954324308125294,9.8736954,-1.148546188975828,52.954324308125294,22.494498,-1.148546188975828,52.954324308125294,3.1606484000000004,-1.148546188975828,52.954324308125294,15.146823000000001,-1.148546188975828,52.954324308125294,2.0347151,-1.148546188975828,52.954324308125294,33.5871
19,E06000019,18,88,"24,950",47.0,52.083333,-2.75,-2.7500443714079754,52.082964467501064,7.8481914,-2.7500443714079754,52.082964467501064,5.488834800000001,-2.7500443714079754,52.082964467501064,9.3299757,-2.7500443714079754,52.082964467501064,13.254887,-2.7500443714079754,52.082964467501064,1.05179287,-2.7500443714079754,52.082964467501064,6.9161711000000015
20,E06000020,20,612,"23,856",39.4,52.7214452,-2.5008624,-2.5003906228159467,52.72259066643338,7.6384959,-2.5003906228159467,52.72259066643338,7.937818299999999,-2.5003906228159467,52.72259066643338,8.2308411,-2.5003906228159467,52.72259066643338,12.696734,-2.5003906228159467,52.72259066643338,1.17190132,-2.5003906228159467,52.72259066643338,10.2491896
21,E06000021,31,"2,738","24,502",37.7,53.0162014,-2.1812607,-2.180318985314587,53.015664946672906,8.696993,-2.180318985314587,53.015664946672906,18.040019,-2.180318985314587,53.015664946672906,4.1557601,-2.180318985314587,53.015664946672906,13.072722000000002,-2.180318985314587,53.015664946672906,1.8459456000000003,-2.180318985314587,53.015664946672906,25.442577999999997
22,E06000022,34,555,"30,783",38.2,51.3563238,-2.4866614,-2.485352637591312,51.35606490742847,8.0744721,-2.485352637591312,51.35606490742847,6.2219782,-2.485352637591312,51.35606490742847,11.216961,-2.485352637591312,51.35606490742847,12.649253,-2.485352637591312,51.35606490742847,0.8577953700000001,-2.485352637591312,51.35606490742847,7.8777197999999995
23,E06000023,62,"4,224","28,065",32.5,51.4538022,-2.5972985,-2.595774868727397,51.454464076561614,10.141752,-2.595774868727397,51.454464076561614,19.645615,-2.595774868727397,51.454464076561614,6.940235200000001,-2.595774868727397,51.454464076561614,15.268601,-2.595774868727397,51.454464076561614,1.7411155999999999,-2.595774868727397,51.454464076561614,28.177559000000002
24,E06000024,19,572,"29,897",45.9,51.3966305,-2.7691289,-2.770387209786702,51.396798303848506,7.722717899999999,-2.770387209786702,51.396798303848506,7.816248100000001,-2.770387209786702,51.396798303848506,10.0594252,-2.770387209786702,51.396798303848506,11.859697,-2.770387209786702,51.396798303848506,0.96360778,-2.770387209786702,51.396798303848506,10.035917000000001
25,E06000025,52,569,"27,813",40.7,51.5491916,-2.4809528,-2.4830717523466896,51.54849482092014,8.8251447,-2.4830717523466896,51.54849482092014,10.1336664,-2.4830717523466896,51.54849482092014,9.7836599,-2.4830717523466896,51.54849482092014,13.987557,-2.4830717523466896,51.54849482092014,1.1162649,-2.4830717523466896,51.54849482092014,13.262449
26,E06000026,21,"3,296","25,021",38.3,50.3712659,-4.1425658,-4.144442372391733,50.37150841032263,7.1248688,-4.144442372391733,50.37150841032263,13.8075795,-4.144442372391733,50.37150841032263,8.8657944,-4.144442372391733,50.37150841032263,11.1351872,-4.144442372391733,50.37150841032263,1.4479127,-4.144442372391733,50.37150841032263,18.846321
27,E06000027,16,"2,159","21,710",48.6,50.446247,-3.5394998,-3.5438133361053494,50.45388432154801,6.199585000000001,-3.5438133361053494,50.45388432154801,7.9568285,-3.5438133361053494,50.45388432154801,10.690332000000001,-3.5438133361053494,50.45388432154801,9.6125263,-3.5438133361053494,50.45388432154801,0.8893948300000002,-3.5438133361053494,50.45388432154801,10.221250799999998
28,E06000030,41,965,"28,230",39.8,51.5613683,-1.7856853,-1.787897597711202,51.56098790153651,10.698124,-1.787897597711202,51.56098790153651,15.296379000000002,-1.787897597711202,51.56098790153651,10.152561500000001,-1.787897597711202,51.56098790153651,15.762797,-1.787897597711202,51.56098790153651,1.6022912000000002,-1.787897597711202,51.56098790153651,21.047351
29,E06000031,17,585,"26,233",36.5,52.5725769,-0.2427336,-0.2425346721802994,52.57306694055724,10.350239999999998,-0.2425346721802994,52.57306694055724,15.375522,-0.2425346721802994,52.57306694055724,5.971525000000001,-0.2425346721802994,52.57306694055724,15.764195,-0.2425346721802994,52.57306694055724,1.813335,-0.2425346721802994,52.57306694055724,21.209423
30,E06000032,74,"4,939","24,830",34.2,51.891073,-0.4230304,-0.42329759766213904,51.891382845969545,11.392942,-0.42329759766213904,51.891382845969545,17.465116000000002,-0.42329759766213904,51.891382845969545,8.4490826,-0.42329759766213904,51.891382845969545,16.697407,-0.42329759766213904,51.891382845969545,1.5389303,-0.42329759766213904,51.891382845969545,24.645370000000003
31,E06000033,67,"4,370","31,343",41.6,51.5406319,0.7161147,0.7166998049745457,51.5387189968626,10.097348,0.7166998049745457,51.5387189968626,15.077051000000003,0.7166998049745457,51.5387189968626,12.151126000000001,0.7166998049745457,51.5387189968626,14.713368,0.7166998049745457,51.5387189968626,1.21102648,0.7166998049745457,51.5387189968626,20.925735000000003
32,E06000034,41,"1,055","28,130",36.9,51.5080169,0.3962817,0.39631726858376937,51.50703248365399,10.888211,0.39631726858376937,51.50703248365399,18.213602,0.39631726858376937,51.50703248365399,10.878232399999998,0.39631726858376937,51.50703248365399,17.037179000000002,0.39631726858376937,51.50703248365399,1.5598492999999998,0.39631726858376937,51.50703248365399,25.973733
33,E06000035,63,"1,436","29,819",38.1,51.4157386,0.5687309,0.5669814355448062,51.41528344133734,10.507867099999999,0.5669814355448062,51.41528344133734,14.635514999999998,0.5669814355448062,51.41528344133734,12.414930000000002,0.5669814355448062,51.41528344133734,15.594275,0.5669814355448062,51.41528344133734,1.3679022,0.5669814355448062,51.41528344133734,20.216589
34,E06000036,23,"1,112","32,838",39.1,51.4002688,-0.7417888,-0.742122545179257,51.400677169754246,10.8005391,-0.742122545179257,51.400677169754246,13.755677,-0.742122545179257,51.400677169754246,11.208737,-0.742122545179257,51.400677169754246,15.271717,-0.742122545179257,51.400677169754246,1.3831812,-0.742122545179257,51.400677169754246,18.678224000000004
35,E06000037,37,225,"35,730",43.2,51.4463134,-1.275882,-1.2747105428656191,51.44744322306592,9.2495919,-1.2747105428656191,51.44744322306592,10.7422492,-1.2747105428656191,51.44744322306592,12.701552000000003,-1.2747105428656191,51.44744322306592,14.109801,-1.2747105428656191,51.44744322306592,0.9112992199999999,-1.2747105428656191,51.44744322306592,14.210391000000001
36,E06000038,42,"4,040","32,470",34.4,51.4514953,-0.9836342,-0.9839411178414761,51.45157883550852,11.967982999999998,-0.9839411178414761,51.45157883550852,21.056469,-0.9839411178414761,51.45157883550852,8.3979558,-0.9839411178414761,51.45157883550852,17.058124,-0.9839411178414761,51.45157883550852,1.6389695,-0.9839411178414761,51.45157883550852,32.029171000000005
37,E06000039,42,"4,582","29,197",34.8,51.5034269,-0.5748722,-0.5735858502722198,51.50395552896773,11.852959,-0.5735858502722198,51.50395552896773,21.822064,-0.5735858502722198,51.50395552896773,7.9858089,-0.5735858502722198,51.50395552896773,17.339909,-0.5735858502722198,51.50395552896773,1.7486846,-0.5735858502722198,51.50395552896773,32.26688
38,E06000040,47,768,"43,963",42.1,51.4803412,-0.6769505,-0.6765789516074796,51.479985232368904,9.9417355,-0.6765789516074796,51.479985232368904,13.377208,-0.6765789516074796,51.479985232368904,11.068768,-0.6765789516074796,51.479985232368904,14.465367,-0.6765789516074796,51.479985232368904,1.07160865,-0.6765789516074796,51.479985232368904,18.163235000000004
39,E06000041,39,939,"41,939",41.6,51.4570846,-0.886537,-0.8859476547819478,51.45698315002231,10.687595000000002,-0.8859476547819478,51.45698315002231,15.052600000000002,-0.8859476547819478,51.45698315002231,10.7623644,-0.8859476547819478,51.45698315002231,15.339728,-0.8859476547819478,51.45698315002231,1.3921641999999999,-0.8859476547819478,51.45698315002231,20.864216999999996
40,E06000042,79,870,"31,343",37.6,52.0429797,-0.7589607,-0.7577126250257625,52.04284439379535,11.048485,-0.7577126250257625,52.04284439379535,14.499737999999999,-0.7577126250257625,52.04284439379535,7.713021099999999,-0.7577126250257625,52.04284439379535,16.962875,-0.7577126250257625,52.04284439379535,1.4136434999999998,-0.7577126250257625,52.04284439379535,19.804753
41,E06000043,44,"3,508","31,235",35.4,50.8452213,-0.1497585,-0.14774264110771831,50.84511361932364,11.025587,-0.14774264110771831,50.84511361932364,14.884485999999999,-0.14774264110771831,50.84511361932364,10.339440499999998,-0.14774264110771831,50.84511361932364,15.875898000000001,-0.14774264110771831,50.84511361932364,1.4738267999999999,-0.14774264110771831,50.84511361932364,20.408858000000002
42,E06000044,35,"5,327","24,884",33.9,50.8036831,-1.075614,-1.0746652539031722,50.804885220270656,13.213224,-1.0746652539031722,50.804885220270656,21.359121,-1.0746652539031722,50.804885220270656,8.8209,-1.0746652539031722,50.804885220270656,18.101809000000003,-1.0746652539031722,50.804885220270656,2.8897664999999995,-1.0746652539031722,50.804885220270656,31.675248
43,E06000045,39,"5,065","23,961",32.2,50.9025349,-1.404189,-1.404100475320507,50.90145441501086,10.3177922,-1.404100475320507,50.90145441501086,24.544592,-1.404100475320507,50.90145441501086,7.3112921,-1.404100475320507,50.90145441501086,14.633811000000003,-1.404100475320507,50.90145441501086,2.871123,-1.404100475320507,50.90145441501086,38.672284000000005
44,E06000046,13,373,"23,418",50.1,50.6710482,-1.3327111,-1.332010099200148,50.671750515095496,8.246204899999999,-1.332010099200148,50.671750515095496,7.431828999999999,-1.332010099200148,50.671750515095496,13.554466,-1.332010099200148,50.671750515095496,12.943836000000001,-1.332010099200148,50.671750515095496,0.8968355899999999,-1.332010099200148,50.671750515095496,9.571687099999998
45,E06000047,160,237,"26,634",43.5,54.666667,-1.75,-1.7488148287978849,54.66482023702936,6.033100500000001,-1.7488148287978849,54.66482023702936,5.734912199999999,-1.7488148287978849,54.66482023702936,5.1401094,-1.7488148287978849,54.66482023702936,9.5391365,-1.7488148287978849,54.66482023702936,0.8921987300000002,-1.7488148287978849,54.66482023702936,7.2482203
46,E06000049,103,326,"31,067",46.2,53.1673422,-2.2928803,-2.293136426685511,53.16645601546196,6.7889721000000005,-2.293136426685511,53.16645601546196,8.608928700000002,-2.293136426685511,53.16645601546196,5.133789999999999,-2.293136426685511,53.16645601546196,10.791557000000001,-2.293136426685511,53.16645601546196,1.2835097,-2.293136426685511,53.16645601546196,11.150360000000001
47,E06000050,73,371,"29,183",44.4,53.1637979,-2.7285361,-2.7268914810590035,53.164597891730445,6.423489999999999,-2.7268914810590035,53.164597891730445,6.6073813,-2.7268914810590035,53.164597891730445,6.40737,-2.7268914810590035,53.164597891730445,10.0441294,-2.7268914810590035,53.164597891730445,1.2264743,-2.7268914810590035,53.164597891730445,8.413502699999999
48,E06000051,41,100,"26,455",47.4,52.6523393,-2.6435641,-2.644457481877896,52.65267350642449,7.133911400000001,-2.644457481877896,52.65267350642449,4.760657299999999,-2.644457481877896,52.65267350642449,9.639208800000002,-2.644457481877896,52.65267350642449,12.469246000000002,-2.644457481877896,52.65267350642449,0.80898708,-2.644457481877896,52.65267350642449,5.9536199000000005
49,E06000052,76,160,"22,887",47.2,50.4433489,-4.6246566,-4.6253357986492025,50.44619363254534,5.8204697,-4.6253357986492025,50.44619363254534,4.9754798000000005,-4.6253357986492025,50.44619363254534,10.780496,-4.6253357986492025,50.44619363254534,10.530826,-4.6253357986492025,50.44619363254534,0.6224544900000001,-4.6253357986492025,50.44619363254534,6.2306985
50,E06000053,0,137,"32,110",48.0,49.9203409,-6.2928791,-6.296570424167678,49.91951748453473,4.9481459,-6.296570424167678,49.91951748453473,3.9089489,-6.296570424167678,49.91951748453473,10.364168000000001,-6.296570424167678,49.91951748453473,8.587166700000001,-6.296570424167678,49.91951748453473,0.49795464,-6.296570424167678,49.91951748453473,4.8621471000000005
51,E06000054,89,153,"29,483",44.6,51.324162,-1.9032487,-1.9038001361849168,51.32376281858323,8.4006111,-1.9038001361849168,51.32376281858323,6.7378971000000005,-1.9038001361849168,51.32376281858323,13.639440000000002,-1.9038001361849168,51.32376281858323,13.388797999999998,-1.9038001361849168,51.32376281858323,0.59251937,-1.9038001361849168,51.32376281858323,8.611744100000001
52,E06000055,32,360,"28,943",40.2,52.1363806,-0.4675041,-0.4673513046663881,52.13383507218201,10.587698,-0.4673513046663881,52.13383507218201,14.592962,-0.4673513046663881,52.13383507218201,7.913419499999999,-0.4673513046663881,52.13383507218201,15.744936000000001,-0.4673513046663881,52.13383507218201,1.4550798,-0.4673513046663881,52.13383507218201,20.014753
53,E06000056,61,396,"32,221",41.3,51.9980328,-0.4791514,-0.47930094245269805,51.997320737856754,10.3542272,-0.47930094245269805,51.997320737856754,11.1673792,-0.47930094245269805,51.997320737856754,9.6450359,-0.47930094245269805,51.997320737856754,15.84262,-0.47930094245269805,51.997320737856754,1.5469156,-0.47930094245269805,51.997320737856754,14.870687999999998
54,E06000057,59,64,"25,438",48.0,55.25,-2.000559,-1.998397588059079,55.25188011237308,5.079355600000001,-1.998397588059079,55.25188011237308,3.8875708,-1.998397588059079,55.25188011237308,3.0699431000000006,-1.998397588059079,55.25188011237308,7.382213300000002,-1.998397588059079,55.25188011237308,0.39700854999999996,-1.998397588059079,55.25188011237308,4.8306673
55,E07000004,30,221,"33,029",40.3,51.8999547,-0.878271,-0.8779270836085408,51.90019184675539,9.146301699999999,-0.8779270836085408,51.90019184675539,7.728205300000001,-0.8779270836085408,51.90019184675539,10.459074000000001,-0.8779270836085408,51.90019184675539,13.810005,-0.8779270836085408,51.90019184675539,0.8888759900000002,-0.8779270836085408,51.90019184675539,9.973962
56,E07000005,41,489,"43,497",45.1,51.6789304,-0.6295206,-0.6302847188029358,51.679074271842275,9.863889200000001,-0.6302847188029358,51.679074271842275,10.5509316,-0.6302847188029358,51.679074271842275,11.253991,-0.6302847188029358,51.679074271842275,14.544995,-0.6302847188029358,51.679074271842275,0.9887322699999999,-0.6302847188029358,51.679074271842275,13.934588
57,E07000006,22,496,"46,937",44.8,51.5601709,-0.5851035,-0.5847659843899204,51.561639969979794,10.38434,-0.5847659843899204,51.561639969979794,15.723116999999998,-0.5847659843899204,51.561639969979794,10.0625959,-0.5847659843899204,51.561639969979794,14.987586000000002,-0.5847659843899204,51.561639969979794,1.2725284000000001,-0.5847659843899204,51.561639969979794,21.753975000000004
58,E07000007,36,538,"37,322",41.2,51.6635619,-0.8180837,-0.8201036954932102,51.66584813392352,9.4669245,-0.8201036954932102,51.66584813392352,9.367707699999999,-0.8201036954932102,51.66584813392352,11.603637,-0.8201036954932102,51.66584813392352,14.142177999999998,-0.8201036954932102,51.66584813392352,0.8059679900000001,-0.8201036954932102,51.66584813392352,12.250127999999998
59,E07000008,12,"3,090","36,066",30.6,52.2034823,0.1235817,0.1246957070775826,52.201084516164556,10.342817300000002,0.1246957070775826,52.201084516164556,14.0398031,0.1246957070775826,52.201084516164556,10.723327000000001,0.1246957070775826,52.201084516164556,15.7755,0.1246957070775826,52.201084516164556,1.3099645,0.1246957070775826,52.201084516164556,19.208401000000002
60,E07000009,13,137,"30,966",43.0,52.3349886,0.2628939,0.2631346127024256,52.33339047260212,9.728483399999998,0.2631346127024256,52.33339047260212,7.196457,0.2631346127024256,52.33339047260212,13.282910000000001,0.2631346127024256,52.33339047260212,16.401757999999997,0.2631346127024256,52.33339047260212,0.9174117900000001,0.2631346127024256,52.33339047260212,9.226065700000001
61,E07000010,14,186,"25,799",44.8,52.5628706,0.0101147,0.009345134650871195,52.56276598240579,9.7234813,0.009345134650871195,52.56276598240579,7.203679200000001,0.009345134650871195,52.56276598240579,10.905031000000001,0.009345134650871195,52.56276598240579,16.943409000000003,0.009345134650871195,52.56276598240579,1.3493203999999999,0.009345134650871195,52.56276598240579,9.250054
62,E07000011,18,196,"33,158",43.3,52.371088,-0.2235298,-0.2240372433446713,52.3731891235813,9.6933509,-0.2240372433446713,52.3731891235813,9.393191499999999,-0.2240372433446713,52.3731891235813,9.5884524,-0.2240372433446713,52.3731891235813,15.923307,-0.2240372433446713,52.3731891235813,1.01174296,-0.2240372433446713,52.3731891235813,12.245406
63,E07000012,12,175,"38,350",42.9,52.1796541,-0.0034368,-0.005070063723187026,52.17907239631022,9.5571141,-0.005070063723187026,52.17907239631022,7.3911396,-0.005070063723187026,52.17907239631022,12.372800999999999,-0.005070063723187026,52.17907239631022,15.671176000000003,-0.005070063723187026,52.17907239631022,0.89220718,-0.005070063723187026,52.17907239631022,9.4888027
64,E07000026,24,79,"28,789",47.8,54.708881,-3.252788,-3.252470870158638,54.7089323699757,4.7698073,-3.252470870158638,54.7089323699757,4.101635,-3.252470870158638,54.7089323699757,3.0095067,-3.252470870158638,54.7089323699757,7.207602,-3.252470870158638,54.7089323699757,0.54814907,-3.252470870158638,54.7089323699757,5.103805100000001
65,E07000027,27,861,"27,140",44.9,54.1113351,-3.2289494,-3.229772658043462,54.11058381712995,7.6728104,-3.229772658043462,54.11058381712995,12.727399700000001,-3.229772658043462,54.11058381712995,4.0888663,-3.229772658043462,54.11058381712995,10.6241448,-3.229772658043462,54.11058381712995,2.8608184999999997,-3.229772658043462,54.11058381712995,17.7032027
66,E07000028,31,104,"23,809",44.8,54.8948478,-2.9362311,-2.932360162468362,54.89514948507001,6.4412244,-2.932360162468362,54.89514948507001,9.6188772,-2.932360162468362,54.89514948507001,2.5603494,-2.932360162468362,54.89514948507001,9.492552700000001,-2.932360162468362,54.89514948507001,1.0809990800000002,-2.932360162468362,54.89514948507001,12.620966999999998
67,E07000029,18,94,"31,177",46.7,54.3876165,-3.3311253,-3.330459846098337,54.38814191500653,4.845371500000001,-3.330459846098337,54.38814191500653,3.8871822000000003,-3.330459846098337,54.38814191500653,3.4144277999999995,-3.330459846098337,54.38814191500653,7.3139753999999995,-3.330459846098337,54.38814191500653,0.6193820700000001,-3.330459846098337,54.38814191500653,4.8296503
68,E07000030,14,25,"22,359",50.3,54.6056481,-2.6715222,-2.673386833212332,54.605691209627345,5.136063900000002,-2.673386833212332,54.605691209627345,5.2316422,-2.673386833212332,54.605691209627345,3.5391999999999997,-2.673386833212332,54.605691209627345,7.6420366,-2.673386833212332,54.605691209627345,0.5995462400000001,-2.673386833212332,54.605691209627345,6.5719099
69,E07000031,63,68,"27,942",50.9,54.2720691,-2.7713617,-2.769275823667603,54.27169280443633,5.736073800000001,-2.769275823667603,54.27169280443633,6.9430999,-2.769275823667603,54.27169280443633,3.7705112000000005,-2.769275823667603,54.27169280443633,9.133963999999999,-2.769275823667603,54.27169280443633,0.63358659,-2.769275823667603,54.27169280443633,8.833434999999998
70,E07000032,31,477,"28,594",46.0,53.0290384,-1.4625031,-1.4602127865675452,53.02806190989501,7.972406600000001,-1.4602127865675452,53.02806190989501,10.8315989,-1.4602127865675452,53.02806190989501,4.666616799999999,-1.4602127865675452,53.02806190989501,12.27071,-1.4602127865675452,53.02806190989501,1.5907661999999998,-1.4602127865675452,53.02806190989501,14.339093
71,E07000033,10,496,"23,373",44.0,53.228666,-1.2912756,-1.2914200746647313,53.228533821414075,8.032104999999998,-1.2914200746647313,53.228533821414075,10.750084000000001,-1.2914200746647313,53.228533821414075,4.3229535,-1.2914200746647313,53.228533821414075,13.752782999999999,-1.2914200746647313,53.228533821414075,1.8482894,-1.2914200746647313,53.228533821414075,14.182632000000002
72,E07000034,17,"1,584","25,376",44.5,53.2352134,-1.4264097,-1.4276548915431337,53.23465884084861,7.491810900000002,-1.4276548915431337,53.23465884084861,13.857115000000002,-1.4276548915431337,53.23465884084861,3.6528513000000005,-1.4276548915431337,53.23465884084861,11.295952999999999,-1.4276548915431337,53.23465884084861,2.0965203000000003,-1.4276548915431337,53.23465884084861,18.940473
73,E07000035,18,91,"31,252",50.8,53.1302876,-1.6561733,-1.6547188024101742,53.130361931589015,6.504132199999999,-1.6547188024101742,53.130361931589015,6.5049385,-1.6547188024101742,53.130361931589015,4.626090499999999,-1.6547188024101742,53.130361931589015,10.460234600000001,-1.6547188024101742,53.130361931589015,1.3010309999999998,-1.6547188024101742,53.130361931589015,8.291103500000002
74,E07000036,29,"1,053","25,772",43.7,52.9380048,-1.3513172,-1.3512324383061398,52.93762419303537,8.369129599999999,-1.3512324383061398,52.93762419303537,11.902981999999998,-1.3512324383061398,52.93762419303537,4.7215365,-1.3512324383061398,52.93762419303537,13.745463999999998,-1.3512324383061398,52.93762419303537,1.3558586,-1.3512324383061398,52.93762419303537,15.905189000000002
75,E07000037,19,171,"25,908",45.9,53.3675462,-1.8528746,-1.8541837516977817,53.368076950055766,5.598867199999999,-1.8541837516977817,53.368076950055766,6.021226200000001,-1.8541837516977817,53.368076950055766,3.9209425,-1.8541837516977817,53.368076950055766,8.156305599999998,-1.8541837516977817,53.368076950055766,1.0881767,-1.8541837516977817,53.368076950055766,7.639379500000001
76,E07000038,31,367,"25,327",47.6,53.2226728,-1.5239286,-1.525161391225176,53.22340147685988,6.4299199,-1.525161391225176,53.22340147685988,7.286495700000001,-1.525161391225176,53.22340147685988,4.3030872,-1.525161391225176,53.22340147685988,9.9897856,-1.525161391225176,53.22340147685988,1.3036986000000002,-1.525161391225176,53.22340147685988,9.342608
